latitude,longitude,latitude.3,longitude.3,latitude_moved,longitude_moved,dist_moved,latitude.2,longitude.2,i.latitude_moved,i.longitude_moved,i.dist_moved,latitude.1,longitude.1,i.latitude_moved.2,i.longitude_moved.2,i.dist_moved.2,year,month,country,basisOfRecord,i.latitude_moved.1,i.longitude_moved.1,i.dist_moved.1,BelgiumCoast_seaway,BelgiumCoast_geodesic,Gdynia_seaway,Gdynia_geodesic,Koster_seaway,Koster_geodesic,Limfjord_seaway,Limfjord_geodesic,SWC_seaway,SWC_geodesic,TZS_seaway,TZS_geodesic,Toralla_seaway,Toralla_geodesic
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2019,8,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2019,8,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2019,8,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
63.52467,19.808,63.52467,19.808,63.52467,19.808,0,63.52467,19.808,63.52467,19.808,0,63.52467,19.808,63.52467,19.808,0,2019,8,Sweden,MATERIAL_SAMPLE,,,,2267,1674,1022,1013,1503,697,1522,946,1364,786,477,449,3705,3001
63.49967,19.819,63.49967,19.819,63.49967,19.819,0,63.49967,19.819,63.49967,19.819,0,63.49967,19.819,63.49967,19.819,0,2019,8,Sweden,MATERIAL_SAMPLE,,,,2256,1672,1010,1010,1492,695,1511,944,1353,784,467,446,3694,2999
63.49967,19.819,63.49967,19.819,63.49967,19.819,0,63.49967,19.819,63.49967,19.819,0,63.49967,19.819,63.49967,19.819,0,2019,8,Sweden,MATERIAL_SAMPLE,,,,2256,1672,1010,1010,1492,695,1511,944,1353,784,467,446,3694,2999
63.49967,19.819,63.49967,19.819,63.49967,19.819,0,63.49967,19.819,63.49967,19.819,0,63.49967,19.819,63.49967,19.819,0,2019,8,Sweden,MATERIAL_SAMPLE,,,,2256,1672,1010,1010,1492,695,1511,944,1353,784,467,446,3694,2999
63.49967,19.819,63.49967,19.819,63.49967,19.819,0,63.49967,19.819,63.49967,19.819,0,63.49967,19.819,63.49967,19.819,0,2019,8,Sweden,MATERIAL_SAMPLE,,,,2256,1672,1010,1010,1492,695,1511,944,1353,784,467,446,3694,2999
63.49967,19.819,63.49967,19.819,63.49967,19.819,0,63.49967,19.819,63.49967,19.819,0,63.49967,19.819,63.49967,19.819,0,2019,8,Sweden,MATERIAL_SAMPLE,,,,2256,1672,1010,1010,1492,695,1511,944,1353,784,467,446,3694,2999
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2019,8,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
63.52467,19.808,63.52467,19.808,63.52467,19.808,0,63.52467,19.808,63.52467,19.808,0,63.52467,19.808,63.52467,19.808,0,2019,8,Sweden,MATERIAL_SAMPLE,,,,2267,1674,1022,1013,1503,697,1522,946,1364,786,477,449,3705,3001
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2019,9,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2019,9,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2019,9,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
63.525,19.80817,63.525,19.80817,63.525,19.80817,0,63.525,19.80817,63.525,19.80817,0,63.525,19.80817,63.525,19.80817,0,2019,9,Sweden,MATERIAL_SAMPLE,,,,2267,1674,1022,1013,1503,697,1522,946,1364,786,477,449,3705,3001
63.49917,19.81917,63.49917,19.81917,63.49917,19.81917,0,63.49917,19.81917,63.49917,19.81917,0,63.49917,19.81917,63.49917,19.81917,0,2019,9,Sweden,MATERIAL_SAMPLE,,,,2256,1672,1010,1010,1492,695,1511,944,1353,784,467,446,3694,2999
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2019,10,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2019,10,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2019,10,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
63.52483,19.808,63.52483,19.808,63.52483,19.808,0,63.52483,19.808,63.52483,19.808,0,63.52483,19.808,63.52483,19.808,0,2019,10,Sweden,MATERIAL_SAMPLE,,,,2267,1674,1022,1013,1503,697,1522,946,1364,786,477,449,3705,3001
63.49967,19.81933,63.49967,19.81933,63.49967,19.81933,0,63.49967,19.81933,63.49967,19.81933,0,63.49967,19.81933,63.49967,19.81933,0,2019,10,Sweden,MATERIAL_SAMPLE,,,,2256,1672,1010,1010,1492,696,1511,944,1353,784,467,446,3694,2999
58.25983,11.436,58.25983,11.436,58.25983,11.436,0,58.25983,11.436,58.25983,11.436,0,58.25983,11.436,58.25983,11.436,0,2019,10,Sweden,MATERIAL_SAMPLE,,,,955,934,742,615,73,71,211,208,69,67,1172,699,2394,2275
53.673611,21.897889,53.673611,21.897889,53.673611,21.897889,0,53.673611,21.897889,53.673611,21.897889,0,53.673611,21.897889,53.673611,21.897889,0,2019,10,Poland,MATERIAL_SAMPLE,,,,,,,,,,,,,,,,,
53.673611,21.897889,53.673611,21.897889,53.673611,21.897889,0,53.673611,21.897889,53.673611,21.897889,0,53.673611,21.897889,53.673611,21.897889,0,2019,10,Poland,MATERIAL_SAMPLE,,,,,,,,,,,,,,,,,
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2019,10,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2019,10,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
53.673611,21.897889,53.673611,21.897889,53.673611,21.897889,0,53.673611,21.897889,53.673611,21.897889,0,53.673611,21.897889,53.673611,21.897889,0,2019,11,Poland,MATERIAL_SAMPLE,,,,,,,,,,,,,,,,,
53.673611,21.897889,53.673611,21.897889,53.673611,21.897889,0,53.673611,21.897889,53.673611,21.897889,0,53.673611,21.897889,53.673611,21.897889,0,2019,11,Poland,MATERIAL_SAMPLE,,,,,,,,,,,,,,,,,
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2018,4,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2018,4,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2018,4,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2018,5,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2018,5,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2018,7,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2018,7,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2018,8,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2018,8,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2018,8,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2018,8,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.25833,11.43333,58.25833,11.43333,58.25833,11.43333,0,58.25833,11.43333,58.25833,11.43333,0,58.25833,11.43333,58.25833,11.43333,0,2018,11,Sweden,MATERIAL_SAMPLE,,,,955,934,742,615,73,71,211,208,69,67,1172,700,2394,2274
58.25833,11.43333,58.25833,11.43333,58.25833,11.43333,0,58.25833,11.43333,58.25833,11.43333,0,58.25833,11.43333,58.25833,11.43333,0,2018,11,Sweden,MATERIAL_SAMPLE,,,,955,934,742,615,73,71,211,208,69,67,1172,700,2394,2274
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2017,3,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2017,3,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2017,4,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2017,4,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2017,4,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2017,4,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2017,4,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2017,4,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2017,8,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2017,8,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2017,9,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2017,9,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2017,9,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2017,9,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2017,10,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2017,10,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2016,3,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2016,3,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2016,4,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2016,4,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.25833,11.43333,58.25833,11.43333,58.25833,11.43333,0,58.25833,11.43333,58.25833,11.43333,0,58.25833,11.43333,58.25833,11.43333,0,2016,4,Sweden,MATERIAL_SAMPLE,,,,955,934,742,615,73,71,211,208,69,67,1172,700,2394,2274
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2016,10,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2016,10,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.25833,11.43333,58.25833,11.43333,58.25833,11.43333,0,58.25833,11.43333,58.25833,11.43333,0,58.25833,11.43333,58.25833,11.43333,0,2016,10,Sweden,MATERIAL_SAMPLE,,,,955,934,742,615,73,71,211,208,69,67,1172,700,2394,2274
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2016,11,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2016,12,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2016,12,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.25833,11.43333,58.25833,11.43333,58.25833,11.43333,0,58.25833,11.43333,58.25833,11.43333,0,58.25833,11.43333,58.25833,11.43333,0,2015,3,Sweden,MATERIAL_SAMPLE,,,,955,934,742,615,73,71,211,208,69,67,1172,700,2394,2274
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2015,4,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2015,4,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2015,4,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2015,4,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2015,4,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2015,4,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2015,4,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2015,4,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2015,8,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2015,8,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2015,9,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2015,10,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2015,10,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2015,10,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2014,4,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2014,4,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2014,4,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2014,4,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2014,4,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2014,4,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2014,8,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2014,8,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2014,9,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2014,9,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2014,10,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2014,10,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2013,5,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2013,5,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2013,5,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2013,7,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2013,7,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2013,8,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
58.80317,17.62533,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,58.80317,17.62533,58.80317,17.62533,0,2013,8,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,377,969,551,811,368,362,340,3153,2595
